Coll_Dt,Matrix_Type,Point,Value
2024-04-15,Dual Inner Tray               ,Point_Right,           
2024-04-15,"5"" Inner Tray                 ",Point_Right,           
2024-04-15,"5"" Inner Tray                 ",Point_Right,           
2024-04-15,"5"" Inner Tray                 ",Point_Right,           
2024-04-15,Polyester Barrier Pouch       ,Point_Right,14.30      
2024-04-15,Polyester Barrier Pouch       ,Point_Right,14.65      
2024-04-15,Polyester Barrier Pouch       ,Point_Right,10.82      
2024-04-15,Inner Q-pack COP Tray         ,Point_Right,           
2024-04-15,Inner Q-pack COP Tray         ,Point_Right,           
2024-04-15,Inner Q-pack COP Tray         ,Point_Right,           
2024-04-15,Outer Q-pack Tray             ,Point_Right,           
2024-04-15,Outer Q-pack Tray             ,Point_Right,           
2024-04-15,Outer Q-pack Tray             ,Point_Right,           
2024-04-17,Tyvek Pouches                 ,Point_Right,1.34       
2024-04-17,Tyvek Pouches                 ,Point_Right,1.49       
2024-04-17,Tyvek Pouches                 ,Point_Right,1.26       
2024-04-15,Trinity Tray                  ,Point_Right,           
2024-04-15,Trinity Tray                  ,Point_Right,           
2024-04-15,Trinity Tray                  ,Point_Right,           
2024-04-17,Trinity Tray                  ,Point_Right,           
2024-04-17,Trinity Tray                  ,Point_Right,           
2024-04-17,Trinity Tray                  ,Point_Right,           
2024-04-17,Polyester Barrier Pouch       ,Point_Right,15.33      
2024-04-17,Polyester Barrier Pouch       ,Point_Right,14.70      
2024-04-17,Polyester Barrier Pouch       ,Point_Right,14.53      
2024-04-17,Trinity Tray                  ,Point_Right,           
2024-04-17,Trinity Tray                  ,Point_Right,           
2024-04-17,Trinity Tray                  ,Point_Right,           
2024-04-17,Trinity Tray                  ,Point_Right,           
2024-04-17,Trinity Tray                  ,Point_Right,           
2024-04-17,Trinity Tray                  ,Point_Right,           
2024-04-17,MOPS Inner Pouch              ,Point_Right,13.95      
2024-04-17,MOPS Inner Pouch              ,Point_Right,13.95      
2024-04-17,MOPS Inner Pouch              ,Point_Right,14.40      
2024-04-17,MOPS Outer Pouch              ,Point_Right,2.70       
2024-04-17,MOPS Outer Pouch              ,Point_Right,2.72       
2024-04-17,MOPS Outer Pouch              ,Point_Right,2.31       
2024-04-15,MOPS Inner Pouch              ,Point_Right,14.00      
2024-04-15,MOPS Inner Pouch              ,Point_Right,14.22      
2024-04-15,MOPS Inner Pouch              ,Point_Right,13.80      
2024-04-15,MOPS Outer Pouch              ,Point_Right,2.35       
2024-04-15,MOPS Outer Pouch              ,Point_Right,2.33       
2024-04-15,MOPS Outer Pouch              ,Point_Right,2.24       
2024-04-17,MOPS Inner Pouch              ,Point_Right,13.86      
2024-04-17,MOPS Inner Pouch              ,Point_Right,14.17      
2024-04-17,MOPS Inner Pouch              ,Point_Right,13.99      
2024-04-17,MOPS Outer Pouch              ,Point_Right,2.44       
2024-04-17,MOPS Outer Pouch              ,Point_Right,2.35       
2024-04-17,MOPS Outer Pouch              ,Point_Right,2.38       
2024-04-23,Tyvek Pouches                 ,Point_Right,1.72       
2024-04-23,Tyvek Pouches                 ,Point_Right,2.02       
2024-04-23,Tyvek Pouches                 ,Point_Right,1.98       
2024-04-23,Tyvek Pouches                 ,Point_Right,3.64       
2024-04-23,Tyvek Pouches                 ,Point_Right,2.84       
2024-04-23,Tyvek Pouches                 ,Point_Right,2.58       
2024-04-21,Tyvek Pouches                 ,Point_Right,2.40       
2024-04-21,Tyvek Pouches                 ,Point_Right,3.28       
2024-04-21,Tyvek Pouches                 ,Point_Right,3.14       
2024-04-21,Tyvek Pouches                 ,Point_Right,2.87       
2024-04-21,Tyvek Pouches                 ,Point_Right,2.88       
2024-04-21,Tyvek Pouches                 ,Point_Right,3.16       
2024-04-22,Tyvek Pouches                 ,Point_Right,1.76       
2024-04-22,Tyvek Pouches                 ,Point_Right,2.26       
2024-04-22,Tyvek Pouches                 ,Point_Right,1.85       
2024-04-22,Tyvek Pouches                 ,Point_Right,2.26       
2024-04-22,Tyvek Pouches                 ,Point_Right,2.38       
2024-04-22,Tyvek Pouches                 ,Point_Right,1.80       
2024-04-22,Tyvek Pouches                 ,Point_Right,2.44       
2024-04-22,Tyvek Pouches                 ,Point_Right,1.89       
2024-04-22,Tyvek Pouches                 ,Point_Right,2.11       
2024-04-21,Tyvek Pouches                 ,Point_Right,3.20       
2024-04-21,Tyvek Pouches                 ,Point_Right,3.95       
2024-04-21,Tyvek Pouches                 ,Point_Right,3.56       
2024-04-21,Tyvek Pouches                 ,Point_Right,6.96       
2024-04-21,Tyvek Pouches                 ,Point_Right,2.57       
2024-04-21,Tyvek Pouches                 ,Point_Right,3.36       
2024-04-21,Tyvek Pouches                 ,Point_Right,3.68       
2024-04-21,Tyvek Pouches                 ,Point_Right,3.68       
2024-04-21,Tyvek Pouches                 ,Point_Right,2.79       
2024-04-21,Tyvek Pouches                 ,Point_Right,8.01       
2024-04-21,Tyvek Pouches                 ,Point_Right,4.56       
2024-04-21,Tyvek Pouches                 ,Point_Right,4.64       
2024-04-22,Tyvek Pouches                 ,Point_Right,2.61       
2024-04-22,Tyvek Pouches                 ,Point_Right,2.34       
2024-04-22,Tyvek Pouches                 ,Point_Right,2.52       
2024-04-22,DBX Inner Tray                ,Point_Right,           
2024-04-22,DBX Inner Tray                ,Point_Right,           
2024-04-22,DBX Inner Tray                ,Point_Right,           
2024-04-22,DBX Outer Tray                ,Point_Right,           
2024-04-22,DBX Outer Tray                ,Point_Right,           
2024-04-22,DBX Outer Tray                ,Point_Right,           
2024-04-22,Foil/Foil Pouch               ,Point_Right,1.71       
2024-04-22,Foil/Foil Pouch               ,Point_Right,1.74       
2024-04-22,Foil/Foil Pouch               ,Point_Right,1.78       
2024-04-22,Foil/Foil Pouch               ,Point_Right,1.64       
2024-04-22,Foil/Foil Pouch               ,Point_Right,1.57       
2024-04-22,Foil/Foil Pouch               ,Point_Right,1.60       
2024-04-22,Foil/Foil Pouch               ,Point_Right,1.62       
2024-04-22,Foil/Foil Pouch               ,Point_Right,1.61       
2024-04-22,Foil/Foil Pouch               ,Point_Right,1.62       
2024-04-22,Tyvek Pouches                 ,Point_Right,1.32       
2024-04-22,Tyvek Pouches                 ,Point_Right,2.22       
2024-04-22,Tyvek Pouches                 ,Point_Right,2.70       
2024-04-22,Lyo Jar Tray                  ,Point_Right,           
2024-04-22,Lyo Jar Tray                  ,Point_Right,           
2024-04-22,Lyo Jar Tray                  ,Point_Right,           
2024-04-24,Dual Outer Tray               ,Point_Right,           
2024-04-24,Dual Outer Tray               ,Point_Right,           
2024-04-24,Dual Outer Tray               ,Point_Right,           
2024-04-24,Lyo Jar Tray                  ,Point_Right,           
2024-04-24,Lyo Jar Tray                  ,Point_Right,           
2024-04-24,Lyo Jar Tray                  ,Point_Right,           
2024-04-24,Dual Outer Tray               ,Point_Right,           
2024-04-24,Dual Outer Tray               ,Point_Right,           
2024-04-24,Dual Outer Tray               ,Point_Right,           
2024-04-24,Lyo Jar Tray                  ,Point_Right,           
2024-04-24,Lyo Jar Tray                  ,Point_Right,           
2024-04-24,Lyo Jar Tray                  ,Point_Right,           
2024-04-24,Foil/Foil Pouch               ,Point_Right,2.11       
2024-04-24,Foil/Foil Pouch               ,Point_Right,2.07       
2024-04-24,Foil/Foil Pouch               ,Point_Right,2.04       
2024-04-24,"5"" Outer Tray                 ",Point_Right,           
2024-04-24,"5"" Outer Tray                 ",Point_Right,           
2024-04-24,"5"" Outer Tray                 ",Point_Right,           
2024-04-23,Tyvek Pouches                 ,Point_Right,1.82       
2024-04-23,Tyvek Pouches                 ,Point_Right,1.59       
2024-04-23,Tyvek Pouches                 ,Point_Right,1.60       
2024-04-22,Trinity Tray                  ,Point_Right,           
2024-04-22,Trinity Tray                  ,Point_Right,           
2024-04-22,Trinity Tray                  ,Point_Right,           
2024-04-23,Trinity Tray                  ,Point_Right,           
2024-04-23,Trinity Tray                  ,Point_Right,           
2024-04-23,Trinity Tray                  ,Point_Right,           
2024-04-23,Polyester Barrier Pouch       ,Point_Right,13.31      
2024-04-23,Polyester Barrier Pouch       ,Point_Right,14.81      
2024-04-23,Polyester Barrier Pouch       ,Point_Right,18.65      
2024-04-23,Trinity Tray                  ,Point_Right,           
2024-04-23,Trinity Tray                  ,Point_Right,           
2024-04-23,Trinity Tray                  ,Point_Right,           
2024-04-23,Trinity Tray                  ,Point_Right,           
2024-04-23,Trinity Tray                  ,Point_Right,           
2024-04-23,Trinity Tray                  ,Point_Right,           
2024-04-23,MOPS Inner Pouch              ,Point_Right,15.79      
2024-04-23,MOPS Inner Pouch              ,Point_Right,15.57      
2024-04-23,MOPS Inner Pouch              ,Point_Right,15.39      
2024-04-23,MOPS Outer Pouch              ,Point_Right,2.50       
2024-04-23,MOPS Outer Pouch              ,Point_Right,2.58       
2024-04-23,MOPS Outer Pouch              ,Point_Right,2.39       
2024-04-22,MOPS Inner Pouch              ,Point_Right,16.16      
2024-04-22,MOPS Inner Pouch              ,Point_Right,14.46      
2024-04-22,MOPS Inner Pouch              ,Point_Right,14.65      
2024-04-22,MOPS Outer Pouch              ,Point_Right,2.29       
2024-04-22,MOPS Outer Pouch              ,Point_Right,2.49       
2024-04-22,MOPS Outer Pouch              ,Point_Right,2.39       
2024-04-23,MOPS Inner Pouch              ,Point_Right,15.22      
2024-04-23,MOPS Inner Pouch              ,Point_Right,15.39      
2024-04-23,MOPS Inner Pouch              ,Point_Right,14.30      
2024-04-23,MOPS Outer Pouch              ,Point_Right,2.22       
2024-04-23,MOPS Outer Pouch              ,Point_Right,2.54       
2024-04-23,MOPS Outer Pouch              ,Point_Right,2.35       
2024-04-22,Polyester Barrier Pouch       ,Point_Right,8.82       
2024-04-22,Polyester Barrier Pouch       ,Point_Right,12.95      
2024-04-22,Polyester Barrier Pouch       ,Point_Right,13.87      
2024-04-22,Polyester Barrier Pouch       ,Point_Right,4.36       
2024-04-22,Polyester Barrier Pouch       ,Point_Right,2.97       
2024-04-22,Polyester Barrier Pouch       ,Point_Right,13.84      
2024-04-22,Polyester Barrier Pouch       ,Point_Right,           
2024-04-22,Polyester Barrier Pouch       ,Point_Right,           
2024-04-22,Dual Inner Tray               ,Point_Right,           
2024-04-22,Dual Inner Tray               ,Point_Right,           
2024-04-22,Dual Inner Tray               ,Point_Right,           
2024-04-22,Dual Inner Tray               ,Point_Right,           
2024-04-22,Dual Inner Tray               ,Point_Right,           
2024-04-22,Dual Inner Tray               ,Point_Right,           
2024-04-22,"5"" Inner Tray                 ",Point_Right,           
2024-04-22,"5"" Inner Tray                 ",Point_Right,           
2024-04-22,"5"" Inner Tray                 ",Point_Right,           
2024-04-22,Polyester Barrier Pouch       ,Point_Right,14.55      
2024-04-22,Polyester Barrier Pouch       ,Point_Right,9.26       
2024-04-22,Polyester Barrier Pouch       ,Point_Right,13.74      
2024-04-22,Inner Q-pack COP Tray         ,Point_Right,           
2024-04-22,Inner Q-pack COP Tray         ,Point_Right,           
2024-04-22,Inner Q-pack COP Tray         ,Point_Right,           
2024-04-22,Outer Q-pack Tray             ,Point_Right,           
2024-04-22,Outer Q-pack Tray             ,Point_Right,           
2024-04-22,Outer Q-pack Tray             ,Point_Right,           
2024-04-29,Tyvek Pouches                 ,Point_Right,1.85       
2024-04-29,Tyvek Pouches                 ,Point_Right,1.57       
2024-04-29,Tyvek Pouches                 ,Point_Right,1.39       
2024-04-29,Trinity Tray                  ,Point_Right,           
2024-04-29,Trinity Tray                  ,Point_Right,           
2024-04-29,Trinity Tray                  ,Point_Right,           
2024-04-29,Trinity Tray                  ,Point_Right,           
2024-04-29,Trinity Tray                  ,Point_Right,           
2024-04-29,Trinity Tray                  ,Point_Right,           
2024-04-29,Polyester Barrier Pouch       ,Point_Right,13.60      
2024-04-29,Polyester Barrier Pouch       ,Point_Right,17.52      
2024-04-29,Polyester Barrier Pouch       ,Point_Right,16.73      
2024-04-29,Trinity Tray                  ,Point_Right,           
2024-04-29,Trinity Tray                  ,Point_Right,           
2024-04-29,Trinity Tray                  ,Point_Right,           
2024-04-29,Trinity Tray                  ,Point_Right,           
2024-04-29,Trinity Tray                  ,Point_Right,           
2024-04-29,Trinity Tray                  ,Point_Right,           
2024-04-29,MOPS Inner Pouch              ,Point_Right,13.98      
2024-04-29,MOPS Inner Pouch              ,Point_Right,13.23      
2024-04-29,MOPS Inner Pouch              ,Point_Right,14.04      
2024-04-29,MOPS Outer Pouch              ,Point_Right,2.48       
2024-04-29,MOPS Outer Pouch              ,Point_Right,2.30       
2024-04-29,MOPS Outer Pouch              ,Point_Right,2.11       
2024-04-29,MOPS Inner Pouch              ,Point_Right,14.22      
2024-04-29,MOPS Inner Pouch              ,Point_Right,13.91      
2024-04-29,MOPS Inner Pouch              ,Point_Right,14.35      
2024-04-29,MOPS Outer Pouch              ,Point_Right,2.33       
2024-04-29,MOPS Outer Pouch              ,Point_Right,2.52       
2024-04-29,MOPS Outer Pouch              ,Point_Right,2.40       
2024-04-29,MOPS Inner Pouch              ,Point_Right,12.96      
2024-04-29,MOPS Inner Pouch              ,Point_Right,13.67      
2024-04-29,MOPS Inner Pouch              ,Point_Right,13.76      
2024-04-29,MOPS Outer Pouch              ,Point_Right,2.53       
2024-04-29,MOPS Outer Pouch              ,Point_Right,2.52       
2024-04-29,MOPS Outer Pouch              ,Point_Right,2.76       
2024-04-30,Tyvek Pouches                 ,Point_Right,2.40       
2024-04-30,Tyvek Pouches                 ,Point_Right,2.25       
2024-04-30,Tyvek Pouches                 ,Point_Right,1.93       
2024-04-30,Tyvek Pouches                 ,Point_Right,4.08       
2024-04-30,Tyvek Pouches                 ,Point_Right,2.25       
2024-04-30,Tyvek Pouches                 ,Point_Right,3.00       
2024-04-30,Tyvek Pouches                 ,Point_Right,2.48       
2024-04-30,Tyvek Pouches                 ,Point_Right,2.61       
2024-04-30,Tyvek Pouches                 ,Point_Right,2.51       
2024-04-28,Tyvek Pouches                 ,Point_Right,3.14       
2024-04-28,Tyvek Pouches                 ,Point_Right,4.32       
2024-04-28,Tyvek Pouches                 ,Point_Right,4.50       
2024-04-28,Tyvek Pouches                 ,Point_Right,2.39       
2024-04-28,Tyvek Pouches                 ,Point_Right,2.57       
2024-04-28,Tyvek Pouches                 ,Point_Right,2.03       
2024-04-28,Tyvek Pouches                 ,Point_Right,2.57       
2024-04-28,Tyvek Pouches                 ,Point_Right,2.85       
2024-04-28,Tyvek Pouches                 ,Point_Right,2.04       
2024-04-28,Tyvek Pouches                 ,Point_Right,2.11       
2024-04-28,Tyvek Pouches                 ,Point_Right,2.44       
2024-04-28,Tyvek Pouches                 ,Point_Right,2.92       
2024-04-30,Tyvek Pouches                 ,Point_Right,1.79       
2024-04-30,Tyvek Pouches                 ,Point_Right,1.94       
2024-04-30,Tyvek Pouches                 ,Point_Right,2.24       
2024-04-30,Tyvek Pouches                 ,Point_Right,2.83       
2024-04-30,Tyvek Pouches                 ,Point_Right,2.84       
2024-04-30,Tyvek Pouches                 ,Point_Right,2.11       
2024-04-30,Tyvek Pouches                 ,Point_Right,4.23       
2024-04-30,Tyvek Pouches                 ,Point_Right,4.41       
2024-04-30,Tyvek Pouches                 ,Point_Right,3.81       
2024-04-28,Tyvek Pouches                 ,Point_Right,3.36       
2024-04-28,Tyvek Pouches                 ,Point_Right,2.75       
2024-04-28,Tyvek Pouches                 ,Point_Right,3.23       
2024-04-30,Tyvek Pouches                 ,Point_Right,3.24       
2024-04-30,Tyvek Pouches                 ,Point_Right,3.25       
2024-04-30,Tyvek Pouches                 ,Point_Right,3.16       
2024-04-28,Tyvek Pouches                 ,Point_Right,1.99       
2024-04-28,Tyvek Pouches                 ,Point_Right,2.61       
2024-04-28,Tyvek Pouches                 ,Point_Right,2.94       
2024-04-29,DBX Inner Tray                ,Point_Right,           
2024-04-29,DBX Inner Tray                ,Point_Right,           
2024-04-29,DBX Inner Tray                ,Point_Right,           
2024-04-29,DBX Outer Tray                ,Point_Right,           
2024-04-29,DBX Outer Tray                ,Point_Right,           
2024-04-29,DBX Outer Tray                ,Point_Right,           
2024-04-29,Foil/Foil Pouch               ,Point_Right,1.34       
2024-04-29,Foil/Foil Pouch               ,Point_Right,1.35       
2024-04-29,Foil/Foil Pouch               ,Point_Right,1.40       
2024-04-29,Foil/Foil Pouch               ,Point_Right,1.34       
2024-04-29,Foil/Foil Pouch               ,Point_Right,1.32       
2024-04-29,Foil/Foil Pouch               ,Point_Right,1.32       
2024-04-29,Foil/Foil Pouch               ,Point_Right,1.61       
2024-04-29,Foil/Foil Pouch               ,Point_Right,1.68       
2024-04-29,Foil/Foil Pouch               ,Point_Right,1.62       
2024-04-29,Tyvek Pouches                 ,Point_Right,2.99       
2024-04-29,Tyvek Pouches                 ,Point_Right,2.21       
2024-04-29,Tyvek Pouches                 ,Point_Right,2.26       
2024-04-29,Lyo Jar Tray                  ,Point_Right,           
2024-04-29,Lyo Jar Tray                  ,Point_Right,           
2024-04-29,Lyo Jar Tray                  ,Point_Right,           
2024-04-30,Dual Outer Tray               ,Point_Right,           
2024-04-30,Dual Outer Tray               ,Point_Right,           
2024-04-30,Dual Outer Tray               ,Point_Right,           
2024-04-30,Lyo Jar Tray                  ,Point_Right,           
2024-04-30,Lyo Jar Tray                  ,Point_Right,           
2024-04-30,Lyo Jar Tray                  ,Point_Right,           
2024-04-30,Dual Outer Tray               ,Point_Right,           
2024-04-30,Dual Outer Tray               ,Point_Right,           
2024-04-30,Dual Outer Tray               ,Point_Right,           
2024-04-30,Lyo Jar Tray                  ,Point_Right,           
2024-04-30,Lyo Jar Tray                  ,Point_Right,           
2024-04-30,Lyo Jar Tray                  ,Point_Right,           
2024-04-30,Foil/Foil Pouch               ,Point_Right,2.11       
2024-04-30,Foil/Foil Pouch               ,Point_Right,2.07       
2024-04-30,Foil/Foil Pouch               ,Point_Right,2.02       
2024-04-30,"5"" Outer Tray                 ",Point_Right,           
2024-04-30,"5"" Outer Tray                 ",Point_Right,           
2024-04-30,"5"" Outer Tray                 ",Point_Right,           
2024-04-29,Polyester Barrier Pouch       ,Point_Right,14.32      
2024-04-29,Polyester Barrier Pouch       ,Point_Right,10.72      
2024-04-29,Polyester Barrier Pouch       ,Point_Right,12.19      
2024-04-29,Polyester Barrier Pouch       ,Point_Right,12.60      
2024-04-29,Polyester Barrier Pouch       ,Point_Right,12.21      
2024-04-29,Polyester Barrier Pouch       ,Point_Right,10.57      
2024-04-29,Dual Inner Tray               ,Point_Right,           
2024-04-29,Dual Inner Tray               ,Point_Right,           
2024-04-29,Dual Inner Tray               ,Point_Right,           
2024-04-29,Dual Inner Tray               ,Point_Right,           
2024-04-29,Dual Inner Tray               ,Point_Right,           
2024-04-29,Dual Inner Tray               ,Point_Right,           
2024-04-29,Polyester Barrier Pouch       ,Point_Right,16.03      
2024-04-29,Polyester Barrier Pouch       ,Point_Right,15.78      
2024-04-29,Polyester Barrier Pouch       ,Point_Right,14.94      
2024-04-29,Inner Q-pack COP Tray         ,Point_Right,           
2024-04-29,Inner Q-pack COP Tray         ,Point_Right,           
2024-04-29,Inner Q-pack COP Tray         ,Point_Right,           
2024-04-29,Outer Q-pack Tray             ,Point_Right,           
2024-04-29,Outer Q-pack Tray             ,Point_Right,           
2024-04-29,Outer Q-pack Tray             ,Point_Right,           
2024-04-29,"5"" Inner Tray                 ",Point_Right,           
2024-04-29,"5"" Inner Tray                 ",Point_Right,           
2024-04-29,"5"" Inner Tray                 ",Point_Right,           
2024-05-06,DBX Inner Tray                ,Point_Right,           
2024-05-06,DBX Inner Tray                ,Point_Right,           
2024-05-06,DBX Inner Tray                ,Point_Right,           
2024-05-06,DBX Outer Tray                ,Point_Right,           
2024-05-06,DBX Outer Tray                ,Point_Right,           
2024-05-06,DBX Outer Tray                ,Point_Right,           
2024-05-06,Foil/Foil Pouch               ,Point_Right,1.41       
2024-05-06,Foil/Foil Pouch               ,Point_Right,1.52       
2024-05-06,Foil/Foil Pouch               ,Point_Right,1.51       
2024-05-06,Foil/Foil Pouch               ,Point_Right,1.52       
2024-05-06,Foil/Foil Pouch               ,Point_Right,1.56       
2024-05-06,Foil/Foil Pouch               ,Point_Right,1.50       
2024-05-06,Foil/Foil Pouch               ,Point_Right,1.58       
2024-05-06,Foil/Foil Pouch               ,Point_Right,1.53       
2024-05-06,Foil/Foil Pouch               ,Point_Right,1.56       
2024-05-06,Tyvek Pouches                 ,Point_Right,2.13       
2024-05-06,Tyvek Pouches                 ,Point_Right,2.52       
2024-05-06,Tyvek Pouches                 ,Point_Right,2.79       
2024-05-06,Lyo Jar Tray                  ,Point_Right,           
2024-05-06,Lyo Jar Tray                  ,Point_Right,           
2024-05-06,Lyo Jar Tray                  ,Point_Right,           
2024-05-07,Tyvek Pouches                 ,Point_Right,1.49       
2024-05-07,Tyvek Pouches                 ,Point_Right,2.43       
2024-05-07,Tyvek Pouches                 ,Point_Right,2.40       
2024-05-07,Tyvek Pouches                 ,Point_Right,4.23       
2024-05-07,Tyvek Pouches                 ,Point_Right,3.55       
2024-05-07,Tyvek Pouches                 ,Point_Right,4.10       
2024-05-07,Tyvek Pouches                 ,Point_Right,3.06       
2024-05-07,Tyvek Pouches                 ,Point_Right,2.44       
2024-05-07,Tyvek Pouches                 ,Point_Right,2.92       
2024-05-05,Tyvek Pouches                 ,Point_Right,3.29       
2024-05-05,Tyvek Pouches                 ,Point_Right,3.51       
2024-05-05,Tyvek Pouches                 ,Point_Right,2.58       
2024-05-05,Tyvek Pouches                 ,Point_Right,2.20       
2024-05-05,Tyvek Pouches                 ,Point_Right,1.58       
2024-05-05,Tyvek Pouches                 ,Point_Right,2.28       
2024-05-05,Tyvek Pouches                 ,Point_Right,2.16       
2024-05-05,Tyvek Pouches                 ,Point_Right,1.95       
2024-05-05,Tyvek Pouches                 ,Point_Right,2.40       
2024-05-05,Tyvek Pouches                 ,Point_Right,3.03       
2024-05-05,Tyvek Pouches                 ,Point_Right,2.76       
2024-05-05,Tyvek Pouches                 ,Point_Right,3.14       
2024-05-07,Tyvek Pouches                 ,Point_Right,2.08       
2024-05-07,Tyvek Pouches                 ,Point_Right,1.75       
2024-05-07,Tyvek Pouches                 ,Point_Right,1.85       
2024-05-07,Tyvek Pouches                 ,Point_Right,2.48       
2024-05-07,Tyvek Pouches                 ,Point_Right,2.99       
2024-05-07,Tyvek Pouches                 ,Point_Right,2.94       
2024-05-07,Tyvek Pouches                 ,Point_Right,3.38       
2024-05-07,Tyvek Pouches                 ,Point_Right,3.08       
2024-05-07,Tyvek Pouches                 ,Point_Right,4.01       
2024-05-05,Tyvek Pouches                 ,Point_Right,4.10       
2024-05-05,Tyvek Pouches                 ,Point_Right,3.18       
2024-05-05,Tyvek Pouches                 ,Point_Right,2.84       
2024-05-05,Tyvek Pouches                 ,Point_Right,3.84       
2024-05-05,Tyvek Pouches                 ,Point_Right,3.75       
2024-05-05,Tyvek Pouches                 ,Point_Right,5.08       
2024-05-05,Tyvek Pouches                 ,Point_Right,2.15       
2024-05-05,Tyvek Pouches                 ,Point_Right,2.61       
2024-05-05,Tyvek Pouches                 ,Point_Right,3.03       
2024-05-06,Dual Outer Tray               ,Point_Right,           
2024-05-06,Dual Outer Tray               ,Point_Right,           
2024-05-06,Dual Outer Tray               ,Point_Right,           
2024-05-06,Lyo Jar Tray                  ,Point_Right,           
2024-05-06,Lyo Jar Tray                  ,Point_Right,           
2024-05-06,Lyo Jar Tray                  ,Point_Right,           
2024-05-06,Dual Outer Tray               ,Point_Right,           
2024-05-06,Dual Outer Tray               ,Point_Right,           
2024-05-06,Dual Outer Tray               ,Point_Right,           
2024-05-06,Lyo Jar Tray                  ,Point_Right,           
2024-05-06,Lyo Jar Tray                  ,Point_Right,           
2024-05-06,Lyo Jar Tray                  ,Point_Right,           
2024-05-06,Foil/Foil Pouch               ,Point_Right,1.98       
2024-05-06,Foil/Foil Pouch               ,Point_Right,1.84       
2024-05-06,Foil/Foil Pouch               ,Point_Right,1.95       
2024-05-06,"5"" Outer Tray                 ",Point_Right,           
2024-05-06,"5"" Outer Tray                 ",Point_Right,           
2024-05-06,"5"" Outer Tray                 ",Point_Right,           
2024-05-06,Polyester Barrier Pouch       ,Point_Right,8.45       
2024-05-06,Polyester Barrier Pouch       ,Point_Right,13.91      
2024-05-06,Polyester Barrier Pouch       ,Point_Right,13.67      
2024-05-06,Polyester Barrier Pouch       ,Point_Right,13.63      
2024-05-06,Polyester Barrier Pouch       ,Point_Right,11.21      
2024-05-06,Polyester Barrier Pouch       ,Point_Right,15.31      
2024-05-06,Dual Inner Tray               ,Point_Right,           
2024-05-06,Dual Inner Tray               ,Point_Right,           
2024-05-06,Dual Inner Tray               ,Point_Right,           
2024-05-06,Dual Inner Tray               ,Point_Right,           
2024-05-06,Dual Inner Tray               ,Point_Right,           
2024-05-06,Dual Inner Tray               ,Point_Right,           
2024-05-06,"5"" Inner Tray                 ",Point_Right,           
2024-05-06,"5"" Inner Tray                 ",Point_Right,           
2024-05-06,"5"" Inner Tray                 ",Point_Right,           
2024-05-06,Polyester Barrier Pouch       ,Point_Right,15.03      
2024-05-06,Polyester Barrier Pouch       ,Point_Right,13.05      
2024-05-06,Polyester Barrier Pouch       ,Point_Right,13.86      
2024-05-06,Inner Q-pack COP Tray         ,Point_Right,           
2024-05-06,Inner Q-pack COP Tray         ,Point_Right,           
2024-05-06,Inner Q-pack COP Tray         ,Point_Right,           
2024-05-06,Outer Q-pack Tray             ,Point_Right,           
2024-05-06,Outer Q-pack Tray             ,Point_Right,           
2024-05-06,Outer Q-pack Tray             ,Point_Right,           
2024-05-08,Tyvek Pouches                 ,Point_Right,1.35       
2024-05-08,Tyvek Pouches                 ,Point_Right,1.25       
2024-05-08,Tyvek Pouches                 ,Point_Right,1.21       
2024-05-08,Trinity Tray                  ,Point_Right,           
2024-05-08,Trinity Tray                  ,Point_Right,           
2024-05-08,Trinity Tray                  ,Point_Right,           
2024-05-08,Trinity Tray                  ,Point_Right,           
2024-05-08,Trinity Tray                  ,Point_Right,           
2024-05-08,Trinity Tray                  ,Point_Right,           
2024-05-08,Polyester Barrier Pouch       ,Point_Right,14.26      
2024-05-08,Polyester Barrier Pouch       ,Point_Right,16.44      
2024-05-08,Polyester Barrier Pouch       ,Point_Right,15.73      
2024-05-08,Trinity Tray                  ,Point_Right,           
2024-05-08,Trinity Tray                  ,Point_Right,           
2024-05-08,Trinity Tray                  ,Point_Right,           
2024-05-08,Trinity Tray                  ,Point_Right,           
2024-05-08,Trinity Tray                  ,Point_Right,           
2024-05-08,Trinity Tray                  ,Point_Right,           
2024-05-08,MOPS Inner Pouch              ,Point_Right,13.22      
2024-05-08,MOPS Inner Pouch              ,Point_Right,13.18      
2024-05-08,MOPS Inner Pouch              ,Point_Right,13.13      
2024-05-08,MOPS Outer Pouch              ,Point_Right,2.61       
2024-05-08,MOPS Outer Pouch              ,Point_Right,2.44       
2024-05-08,MOPS Outer Pouch              ,Point_Right,2.13       
2024-05-08,MOPS Inner Pouch              ,Point_Right,13.06      
2024-05-08,MOPS Inner Pouch              ,Point_Right,13.37      
2024-05-08,MOPS Inner Pouch              ,Point_Right,13.73      
2024-05-08,MOPS Outer Pouch              ,Point_Right,2.07       
2024-05-08,MOPS Outer Pouch              ,Point_Right,2.16       
2024-05-08,MOPS Outer Pouch              ,Point_Right,2.15       
2024-05-08,MOPS Inner Pouch              ,Point_Right,13.26      
2024-05-08,MOPS Inner Pouch              ,Point_Right,13.18      
2024-05-08,MOPS Inner Pouch              ,Point_Right,13.28      
2024-05-08,MOPS Outer Pouch              ,Point_Right,2.15       
2024-05-08,MOPS Outer Pouch              ,Point_Right,2.11       
2024-05-08,MOPS Outer Pouch              ,Point_Right,2.39       
2024-04-12,Polyester Barrier Pouch       ,Point_Right,           
